1.539473	1517.2776	1517.27581	1476.61143	1476.60963	
1.545575	1517.27845	1517.27581	1476.61228	1476.60963	
1.556189	1517.28075	1517.28453	1476.61458	1476.60963	
1.565846	1517.28338	1517.28453	1476.61721	1476.60963	
1.576256	1517.28688	1517.29326	1476.62071	1476.61836	
1.586317	1517.29087	1517.30199	1476.62469	1476.61836	
1.59648	1517.29551	1517.30199	1476.62934	1476.61836	
1.606644	1517.30078	1517.31944	1476.63461	1476.61836	
1.616824	1517.30668	1517.32817	1476.64051	1476.63581	
1.627181	1517.31333	1517.33689	1476.64715	1476.63581	
1.637142	1517.32031	1517.34562	1476.65413	1476.65327	
1.647318	1517.32807	1517.36307	1476.6619	1476.65327	
1.657517	1517.33646	1517.3718	1476.67029	1476.66199	
1.667768	1517.34554	1517.38053	1476.67937	1476.67072	
1.678251	1517.35549	1517.38925	1476.68932	1476.67945	
1.688441	1517.36577	1517.4067	1476.6996	1476.68817	
1.698141	1517.37611	1517.41543	1476.70993	1476.68817	
1.708292	1517.38755	1517.42416	1476.72138	1476.68817	
1.718816	1517.4001	1517.43288	1476.73393	1476.68817	
1.728926	1517.41276	1517.44161	1476.74658	1476.68817	
1.748246	1517.43973	1517.44161	1476.77355	1476.68817	
1.752849	1517.44606	1517.45034	1476.77989	1476.68817	
1.763128	1517.46105	1517.45906	1476.79487	1476.68817	
1.773205	1517.47633	1517.46779	1476.81016	1476.68817	
1.783353	1517.49235	1517.46779	1476.82617	1476.68817	
1.793575	1517.50911	1517.47652	1476.84294	1476.68817	
1.80377	1517.52646	1517.47652	1476.86029	1476.6969	
1.813924	1517.54434	1517.47652	1476.87817	1476.6969	
1.824093	1517.56288	1517.47652	1476.89671	1476.70563	
1.834254	1517.58202	1517.47652	1476.91585	1476.70563	
1.845872	1517.60479	1517.47652	1476.93862	1476.71435	
1.854614	1517.62227	1517.47652	1476.9561	1476.72308	
1.864809	1517.64334	1517.47652	1476.97717	1476.72308	
1.874977	1517.66498	1517.47652	1476.99881	1476.73181	
1.885119	1517.68718	1517.47652	1477.02101	1476.74926	
1.895427	1517.71041	1517.48524	1477.04423	1476.75799	
1.905871	1517.73458	1517.49397	1477.06841	1476.76671	
1.915674	1517.75782	1517.5027	1477.09164	1476.77544	
1.925848	1517.78256	1517.51142	1477.11639	1476.79289	
1.935994	1517.80605	1517.52015	1477.13987	1476.81035	
1.948222	1517.83341	1517.5376	1477.16723	1476.8278	
1.956542	1517.85169	1517.55506	1477.18552	1476.84525	
1.966558	1517.87309	1517.57251	1477.20691	1476.86271	
1.976799	1517.89435	1517.58996	1477.22818	1476.88016	
1.987186	1517.91544	1517.61614	1477.24927	1476.89761	
2.005248	1517.94938	1517.65105	1477.28321	1476.94125	
2.009906	1517.95823	1517.6685	1477.29206	1476.94997	
2.020199	1517.97701	1517.69468	1477.31083	1476.97615	
2.030129	1517.99457	1517.72086	1477.3284	1477.00233	
2.040333	1518.01201	1517.74704	1477.34584	1477.02851	
2.052052	1518.03122	1517.77322	1477.36504	1477.05469	
2.068987	1518.05705	1517.82558	1477.39088	1477.10705	
2.073579	1518.0641	1517.84304	1477.39793	1477.11578	
2.083764	1518.07899	1517.86922	1477.41282	1477.14196	
2.09523	1518.09498	1517.8954	1477.42881	1477.17687	
2.104434	1518.10739	1517.9303	1477.44122	1477.21177	
2.114627	1518.12052	1517.95648	1477.45435	1477.23795	
2.124869	1518.13313	1517.98266	1477.46696	1477.26413	
2.135	1518.14504	1518.00884	1477.47887	1477.29031	
2.145118	1518.15637	1518.03502	1477.4902	1477.31649	
2.155541	1518.16744	1518.0612	1477.50127	1477.34267	
2.165642	1518.17761	1518.08738	1477.51144	1477.36885	
2.175843	1518.18731	1518.11356	1477.52114	1477.38631	
2.186044	1518.19645	1518.13974	1477.53028	1477.42121	
2.196256	1518.20505	1518.16592	1477.53887	1477.43867	
2.206393	1518.21304	1518.18338	1477.54686	1477.46485	
2.216531	1518.22048	1518.20956	1477.55431	1477.49102	
2.226863	1518.22751	1518.23574	1477.56133	1477.50848	
2.236916	1518.23383	1518.25319	1477.56766	1477.52593	
2.247226	1518.23982	1518.27937	1477.57365	1477.55211	
2.257993	1518.24538	1518.29682	1477.57921	1477.56956	
2.268048	1518.25014	1518.31428	1477.58397	1477.59574	
2.278213	1518.25446	1518.33173	1477.58829	1477.6132	
2.288455	1518.25832	1518.34918	1477.59215	1477.63065	
2.29876	1518.26172	1518.34918	1477.59555	1477.63938	
2.308964	1518.26463	1518.34918	1477.59846	1477.65683	
2.318869	1518.26706	1518.34918	1477.60089	1477.66556	
2.329004	1518.26913	1518.34918	1477.60296	1477.68301	
2.339288	1518.27085	1518.34918	1477.60467	1477.69174	
2.349881	1518.27581	1518.34918	1477.60963	1477.69174	
2.360024	1518.27581	1518.34046	1477.60963	1477.68301	
2.370236	1518.27581	1518.33173	1477.60963	1477.68301	
2.380376	1518.27581	1518.323	1477.60963	1477.67428	
2.390438	1518.27581	1518.31428	1477.60963	1477.66556	
2.400697	1518.27581	1518.31428	1477.60963	1477.66556	
2.410833	1518.27581	1518.29682	1477.60963	1477.65683	
2.421137	1518.27581	1518.2881	1477.60963	1477.6481	
2.431314	1518.27581	1518.27937	1477.60963	1477.63065	
2.441413	1518.27581	1518.27064	1477.60963	1477.63065	
2.451541	1518.27581	1518.26192	1477.60963	1477.6132	
